total_area,living_area,ceil_height,rooms_number,city_center_distance,years_after_repair
50.1,29.1,2.8,2.0,5.2,3.0
80.0,49.6,2.8,3.0,5.7,2.0
66.0,37.0,3.2,3.0,8.5,7.0
65.6,34.1,3.3,2.0,5.0,5.0
76.6,36.0,2.9,3.0,3.1,7.0
67.2,41.7,2.7,3.0,6.5,19.0
59.1,27.8,3.5,1.0,4.3,11.0
76.1,44.9,3.1,4.0,6.0,4.0
61.9,34.0,3.3,2.0,7.2,7.0
71.8,35.9,2.7,4.0,9.3,4.0
64.0,39.0,2.7,2.0,7.3,12.0
61.0,25.6,3.2,3.0,13.7,11.0
59.0,34.2,2.7,2.0,6.4,14.0
63.3,27.2,3.2,2.0,8.6,3.0
62.0,34.7,2.8,3.0,9.0,3.0
68.2,43.0,3.0,3.0,1.8,6.0
64.0,33.3,2.8,2.0,7.4,2.0
63.0,32.1,2.8,2.0,3.8,2.0
49.0,30.9,2.9,1.0,3.3,2.0
48.4,24.7,3.1,1.0,2.5,3.0
66.6,35.3,2.8,2.0,8.5,10.0
79.0,42.7,2.8,2.0,5.6,4.0
81.0,47.0,2.8,4.0,7.8,8.0
64.6,29.1,2.9,3.0,11.1,8.0
50.0,25.5,3.0,1.0,6.4,2.0
66.0,40.9,3.0,2.0,2.9,1.0
59.6,37.0,2.7,2.0,5.5,2.0
61.0,25.0,2.7,3.0,9.4,11.0
54.0,30.2,2.7,2.0,5.2,8.0
52.3,25.1,3.0,1.0,3.6,2.0
88.5,50.4,2.7,3.0,6.2,9.0
63.0,29.0,3.0,3.0,5.1,4.0
88.0,50.2,2.8,4.0,3.5,1.0
73.4,45.5,2.9,4.0,5.4,3.0
51.4,28.8,3.4,2.0,6.9,8.0
38.7,23.2,2.8,1.0,3.2,2.0
111.0,50.0,2.7,3.0,10.0,1.0
70.8,46.0,2.7,3.0,4.4,3.0
128.6,51.4,3.2,6.0,5.8,2.0
67.0,32.2,2.9,2.0,7.1,15.0
61.1,39.1,2.8,3.0,9.0,5.0
177.0,76.1,2.9,7.0,11.4,3.0
67.4,36.4,2.8,2.0,3.1,3.0
59.7,37.6,2.7,2.0,4.5,7.0
74.4,43.9,3.1,4.0,5.5,3.0
50.0,22.5,2.8,2.0,7.7,1.0
63.2,30.3,3.3,2.0,6.9,4.0
58.0,37.7,3.0,2.0,1.4,3.0
58.7,24.1,3.1,2.0,6.6,15.0
79.7,43.8,2.7,4.0,0.8,8.0
51.5,22.7,3.1,1.0,4.9,8.0
108.4,53.1,2.7,3.0,6.4,4.0
63.5,33.0,2.7,2.0,8.4,2.0
75.5,37.0,2.8,3.0,9.0,12.0
59.1,27.8,2.7,1.0,5.9,14.0
68.5,37.0,3.0,3.0,3.7,4.0
89.0,49.8,2.8,2.0,6.3,3.0
68.4,32.8,2.7,3.0,0.7,5.0
44.8,26.4,3.3,1.0,12.4,3.0
73.0,40.1,2.7,3.0,0.2,2.0
63.8,26.2,2.8,3.0,8.0,6.0
56.4,27.1,2.8,1.0,10.3,7.0
63.4,36.8,2.7,2.0,6.3,11.0
62.0,28.5,2.9,3.0,4.5,15.0
72.2,38.3,3.0,3.0,1.9,4.0
45.0,21.6,2.7,1.0,5.9,1.0
64.1,31.4,2.8,2.0,11.5,11.0
69.2,31.8,2.8,2.0,5.8,0.0
66.0,38.3,2.7,3.0,5.0,3.0
94.6,45.4,3.0,4.0,5.5,3.0
84.9,53.5,2.8,2.0,5.3,2.0
74.0,36.3,2.8,3.0,4.4,2.0
65.5,32.1,3.2,2.0,9.5,7.0
55.7,36.2,2.8,2.0,3.9,1.0
64.9,32.5,2.8,3.0,3.1,11.0
82.0,52.5,2.7,3.0,8.4,1.0
90.0,55.8,2.7,2.0,4.7,5.0
61.4,36.8,3.2,2.0,9.1,7.0
130.0,57.2,2.7,5.0,7.7,4.0
89.0,45.4,2.7,4.0,2.1,15.0
70.4,35.2,2.7,2.0,5.1,1.0
69.7,34.9,2.7,3.0,12.3,9.0
42.0,27.3,3.4,1.0,0.5,5.0
62.0,28.5,2.7,3.0,5.2,4.0
60.0,37.2,2.8,1.0,3.1,2.0
90.6,57.1,2.9,3.0,5.3,3.0
56.4,29.9,2.9,1.0,6.3,8.0
141.1,88.9,2.8,5.0,5.5,4.0
68.5,30.8,2.7,3.0,8.4,4.0
56.0,31.9,2.7,1.0,11.6,4.0
72.1,46.1,2.7,4.0,4.4,8.0
67.6,37.2,3.3,3.0,7.8,14.0
88.6,40.8,2.9,3.0,5.9,9.0
47.5,28.0,2.9,1.0,5.1,1.0
66.2,37.7,3.0,3.0,4.5,8.0
135.4,65.0,2.8,6.0,9.6,2.0
48.8,25.4,2.8,1.0,0.1,4.0
144.0,69.1,2.9,5.0,12.5,1.0
65.0,27.3,2.7,3.0,2.2,6.0
70.5,31.7,3.0,3.0,2.1,3.0
32.6,19.9,2.9,1.0,7.6,6.0
63.0,27.7,2.7,2.0,3.5,12.0
48.1,21.2,3.2,2.0,6.5,8.0
69.6,31.3,2.7,3.0,4.7,6.0
60.1,24.0,2.9,2.0,6.6,5.0
41.3,24.8,2.7,2.0,6.6,12.0
76.8,31.5,3.0,3.0,3.7,0.0
77.3,32.5,2.8,3.0,8.1,4.0
78.5,32.2,2.7,4.0,7.1,4.0
59.3,29.1,2.7,2.0,7.1,5.0
71.4,30.7,3.1,3.0,4.3,7.0
80.8,50.1,3.0,3.0,5.0,1.0
60.0,27.0,2.7,1.0,5.2,2.0
65.0,29.2,3.0,3.0,7.5,4.0
58.8,34.7,2.7,2.0,4.6,3.0
81.8,50.7,3.3,4.0,5.3,15.0
67.4,43.8,2.8,3.0,1.3,7.0
67.0,39.5,2.7,2.0,5.5,10.0
72.3,34.7,2.8,3.0,2.8,10.0
70.7,43.1,2.7,3.0,0.6,2.0
64.0,37.1,2.9,3.0,2.1,1.0
119.7,53.9,3.2,4.0,12.5,11.0
165.8,74.6,3.0,4.0,7.1,2.0
69.0,44.2,3.4,3.0,6.5,10.0
67.8,28.5,3.2,3.0,6.9,8.0
65.8,39.5,2.7,3.0,0.6,1.0
64.5,35.5,2.8,3.0,5.6,4.0
69.5,32.7,2.9,3.0,8.3,8.0
86.0,55.0,2.8,3.0,3.8,7.0
63.7,34.4,3.1,2.0,7.2,19.0
62.6,30.7,2.9,2.0,13.2,3.0
74.8,47.1,3.0,3.0,1.2,5.0
111.5,55.8,2.7,3.0,7.2,9.0
107.7,59.2,3.3,4.0,9.8,1.0
62.0,25.4,2.7,3.0,7.7,6.0
66.0,42.2,2.9,2.0,8.2,3.0
68.0,41.5,2.8,2.0,7.3,6.0
66.1,43.0,3.4,3.0,6.0,19.0
59.7,38.2,3.1,1.0,4.1,4.0
58.3,26.8,3.4,2.0,6.8,3.0
63.6,38.2,2.8,2.0,3.6,1.0
57.0,24.5,2.8,2.0,3.2,15.0
61.2,25.1,3.4,2.0,5.4,4.0
76.6,34.5,3.0,3.0,7.7,19.0
48.0,20.2,3.2,2.0,4.0,2.0
61.7,27.1,2.8,3.0,6.4,7.0
61.2,33.7,2.8,2.0,8.5,4.0
56.1,28.1,2.7,1.0,7.4,3.0
62.0,27.3,3.1,2.0,4.7,2.0
65.8,27.6,2.7,2.0,3.4,3.0
63.3,25.3,3.0,3.0,6.4,4.0
62.4,36.8,2.9,3.0,5.4,12.0
71.0,31.2,2.8,3.0,6.1,2.0
59.0,31.9,3.1,2.0,3.1,8.0
73.8,46.5,2.7,3.0,11.7,1.0
68.0,34.0,2.9,2.0,1.7,2.0
79.6,51.7,2.9,4.0,5.4,2.0
66.0,29.7,3.0,2.0,5.2,2.0
101.6,58.9,2.7,4.0,10.6,1.0
76.0,43.3,2.9,4.0,9.3,3.0
57.0,33.1,2.8,2.0,12.8,10.0
59.9,34.1,3.2,2.0,9.4,4.0
99.4,48.7,2.7,4.0,6.4,6.0
71.7,38.7,2.7,3.0,4.5,3.0
63.4,25.4,3.3,3.0,5.9,7.0
64.2,35.3,3.3,3.0,3.5,3.0
62.0,37.8,3.2,3.0,4.7,4.0
110.3,50.7,2.7,3.0,5.4,7.0
94.0,43.2,2.7,4.0,7.3,2.0
150.0,93.0,2.7,4.0,13.1,1.0
51.5,29.4,2.9,2.0,7.1,2.0
67.0,32.2,2.7,2.0,6.1,3.0
60.5,29.6,2.9,2.0,8.7,8.0
71.0,44.7,3.1,4.0,4.3,2.0
42.5,21.7,3.4,1.0,2.2,3.0
68.6,42.5,2.8,3.0,5.2,3.0
63.0,31.5,3.2,2.0,6.4,6.0
108.0,59.4,3.1,3.0,7.6,6.0
66.3,39.1,2.9,3.0,9.7,4.0
69.0,30.4,2.8,2.0,4.7,3.0
69.0,33.8,3.1,3.0,3.8,3.0
51.1,27.1,2.9,1.0,5.7,0.0
67.7,29.1,3.0,2.0,11.2,5.0
164.0,75.4,3.5,6.0,7.1,4.0
103.1,56.7,2.9,4.0,9.1,4.0
86.0,52.5,2.7,3.0,4.0,10.0
59.0,29.5,2.7,2.0,3.5,2.0
65.0,31.9,2.8,3.0,7.8,11.0
85.0,53.5,2.8,3.0,7.0,2.0
100.0,41.0,3.0,3.0,8.0,9.0
77.5,33.3,3.1,4.0,6.8,3.0
67.4,36.4,3.0,2.0,7.3,0.0
94.0,43.2,2.7,2.0,2.2,1.0
53.6,33.2,2.9,1.0,3.2,1.0
73.7,42.7,3.1,4.0,6.5,6.0
54.0,28.6,3.3,1.0,6.6,2.0
48.2,26.0,3.0,2.0,8.5,8.0
58.0,35.4,2.8,2.0,6.2,4.0
68.5,41.8,2.8,3.0,9.6,5.0
54.0,31.9,2.9,1.0,7.9,15.0
61.8,35.8,2.7,3.0,3.5,6.0
64.4,32.2,2.7,3.0,8.0,4.0
59.5,29.8,2.8,1.0,11.1,4.0
69.0,35.2,3.1,2.0,4.9,3.0
51.0,22.4,3.0,1.0,6.2,17.0
61.4,36.2,2.7,3.0,2.6,7.0
75.5,40.0,2.7,2.0,9.2,1.0
98.0,41.2,2.7,3.0,9.3,7.0
61.0,31.7,2.7,3.0,5.7,17.0
79.0,44.2,2.8,3.0,5.4,6.0
66.7,36.7,2.8,3.0,8.8,8.0
68.4,39.7,3.0,3.0,3.8,2.0
65.0,31.9,3.0,2.0,6.3,5.0
59.0,32.4,2.7,1.0,3.9,5.0
71.2,29.9,2.7,4.0,1.6,5.0
96.6,58.9,3.0,4.0,5.4,2.0
60.9,35.9,3.4,3.0,8.4,8.0
91.6,42.1,3.0,2.0,6.9,5.0
66.7,42.7,2.7,3.0,3.3,15.0
74.0,34.8,2.9,3.0,6.9,7.0
59.3,34.4,3.1,2.0,10.8,4.0
154.5,64.9,3.4,4.0,1.0,8.0
75.2,39.1,3.5,4.0,4.5,6.0
67.0,27.5,2.7,2.0,4.8,6.0
58.1,27.3,2.7,2.0,1.7,17.0
78.3,50.9,2.8,4.0,7.5,7.0
88.5,55.8,3.2,2.0,0.8,7.0
61.9,30.9,2.9,3.0,4.7,1.0
58.4,25.1,2.9,2.0,5.6,14.0
64.6,31.7,2.7,3.0,5.7,6.0
63.2,37.3,3.1,2.0,5.8,1.0
97.0,38.8,2.9,3.0,5.6,3.0
65.0,37.1,2.7,3.0,11.2,8.0
60.7,38.8,2.8,2.0,0.5,4.0
71.0,38.3,2.8,4.0,8.7,5.0
132.0,81.8,3.3,5.0,4.2,8.0
59.1,35.5,2.7,1.0,7.4,3.0
30.9,16.7,2.9,1.0,9.0,9.0
108.1,67.0,2.7,4.0,7.7,2.0
87.2,54.1,2.9,3.0,6.0,14.0
65.1,39.7,3.3,3.0,8.4,6.0
77.0,40.8,2.7,4.0,4.2,6.0
51.8,23.8,2.9,2.0,3.1,5.0
55.0,34.7,2.7,2.0,7.4,11.0
63.5,30.5,2.8,3.0,9.2,0.0
65.4,42.5,2.8,2.0,1.5,3.0
82.2,34.5,2.8,2.0,3.4,9.0
89.0,52.5,2.7,3.0,1.6,16.0
65.0,29.9,2.8,3.0,7.3,2.0
73.1,35.8,2.7,4.0,7.9,4.0
61.0,37.2,3.2,3.0,6.0,8.0
72.0,38.9,3.0,4.0,5.5,4.0
100.6,61.4,2.9,4.0,9.0,1.0
63.0,41.0,2.7,2.0,2.1,3.0
96.2,52.9,2.7,4.0,4.9,8.0
56.7,31.8,3.4,2.0,6.5,5.0
135.4,82.6,2.9,4.0,6.6,4.0
74.4,38.7,2.8,3.0,7.2,13.0
69.6,27.8,2.7,2.0,2.6,14.0
66.4,38.5,3.4,2.0,0.2,4.0
63.0,35.9,2.8,3.0,7.7,4.0
62.0,37.8,2.9,2.0,2.4,1.0
71.0,36.9,3.1,3.0,8.7,3.0
55.3,24.9,2.8,1.0,6.2,19.0
98.0,46.1,2.9,4.0,4.9,14.0
104.5,54.3,2.7,4.0,5.7,0.0
96.0,43.2,3.4,4.0,8.1,2.0
57.4,24.7,2.8,2.0,4.4,10.0
56.6,36.2,3.2,2.0,7.7,5.0
66.6,32.0,2.8,3.0,7.6,4.0
74.1,46.7,2.8,4.0,8.3,1.0
57.0,25.1,2.8,1.0,8.4,9.0
98.5,40.4,3.3,4.0,11.8,4.0
36.4,18.2,3.1,2.0,9.3,5.0
65.0,37.1,2.7,2.0,3.6,5.0
52.0,27.6,3.0,1.0,1.4,4.0
58.3,32.1,2.7,1.0,4.8,19.0
133.3,74.6,2.8,5.0,5.8,2.0
42.0,16.8,3.0,1.0,7.7,5.0
63.8,38.9,2.8,2.0,5.4,3.0
88.4,52.2,2.7,2.0,4.1,11.0
68.0,38.8,2.8,3.0,10.3,2.0
53.0,33.4,2.8,2.0,6.3,4.0
64.1,41.0,2.7,2.0,4.4,8.0
73.3,39.6,2.8,4.0,7.5,4.0
73.0,46.0,3.1,3.0,5.1,2.0
66.6,38.6,2.8,3.0,3.0,9.0
65.6,30.2,3.0,2.0,6.7,7.0
73.3,41.0,2.7,3.0,8.4,2.0
68.0,27.9,3.2,3.0,4.3,5.0
60.1,25.2,3.1,3.0,7.7,6.0
41.0,24.2,3.2,2.0,6.7,2.0
64.0,26.9,2.8,3.0,1.4,4.0
67.0,40.9,2.9,2.0,3.4,3.0
65.8,35.5,3.1,3.0,5.8,7.0
58.0,26.7,2.9,1.0,0.4,1.0
46.9,30.0,3.5,1.0,7.6,1.0
123.8,55.7,3.1,4.0,1.9,5.0
89.2,55.3,3.3,3.0,0.8,9.0
81.1,47.8,2.9,2.0,5.0,2.0
94.2,37.7,3.0,2.0,4.9,14.0
63.0,41.0,3.3,2.0,7.7,5.0
64.2,29.5,2.8,2.0,3.3,1.0
50.3,30.2,2.7,1.0,8.7,2.0
66.4,38.5,3.5,2.0,6.5,11.0
70.0,33.6,2.8,3.0,9.6,16.0
66.1,41.6,2.7,3.0,5.6,11.0
51.9,20.8,3.1,2.0,10.5,4.0
67.2,27.6,2.8,2.0,9.7,6.0
62.0,29.1,3.3,3.0,8.4,1.0
100.0,62.0,3.3,3.0,7.6,19.0
49.0,28.9,3.1,2.0,5.7,3.0
59.4,30.3,3.4,2.0,0.2,2.0
85.0,38.2,2.8,3.0,7.0,9.0
71.0,31.2,3.4,4.0,13.3,2.0
87.0,41.8,2.7,4.0,4.5,3.0
90.4,58.8,3.0,3.0,10.6,10.0
65.0,41.0,2.9,3.0,12.2,0.0
87.9,49.2,2.8,4.0,5.1,3.0
68.2,40.2,2.8,2.0,9.5,11.0
90.0,49.5,2.7,4.0,5.0,1.0
68.1,30.0,2.9,3.0,9.1,3.0
58.0,30.2,2.7,2.0,5.5,5.0
69.5,36.1,3.4,2.0,5.3,2.0
62.3,31.8,2.7,2.0,5.1,3.0
98.0,58.8,3.3,4.0,10.7,1.0
131.4,71.0,2.7,4.0,8.1,6.0
67.7,30.5,3.0,3.0,4.2,5.0
55.2,27.0,3.1,2.0,4.6,2.0
120.4,68.6,2.8,5.0,2.4,4.0
74.5,32.0,3.5,4.0,4.4,11.0
70.8,38.2,2.8,3.0,12.3,3.0
53.6,28.9,2.7,1.0,7.8,4.0
63.7,34.4,2.8,2.0,3.3,6.0
101.0,63.6,2.9,3.0,7.6,4.0
63.7,31.2,2.8,2.0,1.1,1.0
104.4,55.3,2.9,5.0,8.5,6.0
54.2,33.1,3.0,2.0,10.6,6.0
92.0,57.0,2.7,4.0,2.7,12.0
61.0,25.0,2.7,3.0,7.0,4.0
68.0,36.0,2.7,2.0,5.3,6.0
58.1,36.6,2.8,2.0,1.5,2.0
58.4,29.8,3.3,2.0,5.3,3.0
69.5,37.5,3.0,2.0,4.3,6.0
48.8,29.3,3.3,2.0,4.2,10.0
119.8,77.9,2.8,5.0,3.8,9.0
94.7,44.5,3.1,4.0,6.7,3.0
69.4,37.5,3.4,3.0,1.3,5.0
59.0,25.4,3.1,2.0,2.5,7.0
134.0,65.7,3.0,4.0,8.7,7.0
135.3,63.6,2.7,5.0,6.4,5.0
67.8,42.7,3.1,3.0,5.1,3.0
114.8,67.7,2.7,5.0,9.9,2.0
152.0,88.2,2.9,5.0,7.8,2.0
58.5,31.0,3.2,2.0,10.6,11.0
67.8,28.5,2.7,2.0,4.4,2.0
62.1,31.1,2.8,2.0,8.5,13.0
63.0,26.5,2.8,3.0,10.5,2.0
59.0,38.4,2.7,2.0,7.1,17.0
108.3,70.4,2.8,3.0,3.2,5.0
62.7,37.6,2.8,2.0,7.5,5.0
56.5,30.5,3.5,2.0,2.7,4.0
61.7,33.9,2.7,3.0,3.4,3.0
64.0,32.0,2.7,2.0,1.5,7.0
72.3,34.7,2.8,3.0,10.8,1.0
67.3,36.3,2.8,2.0,2.1,15.0
45.4,19.5,2.8,2.0,8.8,3.0
68.8,38.5,2.9,3.0,3.2,13.0
63.0,37.2,3.3,3.0,10.2,6.0
56.9,31.9,2.8,2.0,3.9,2.0
68.0,40.8,3.1,2.0,8.4,2.0
79.0,50.6,3.3,3.0,3.2,0.0
69.2,41.5,3.2,2.0,5.2,3.0
58.4,28.0,3.3,2.0,7.2,3.0
59.3,24.9,2.7,2.0,4.8,13.0
137.4,55.0,2.7,5.0,6.6,0.0
60.2,24.1,2.7,3.0,5.8,7.0
61.4,27.6,3.2,3.0,4.2,3.0
83.4,40.9,2.7,4.0,8.8,4.0
67.6,31.1,2.7,2.0,2.7,6.0
51.8,28.0,3.1,1.0,6.2,5.0
68.0,42.8,3.2,3.0,12.7,2.0
58.0,32.5,3.0,1.0,2.9,3.0
64.6,27.8,3.3,2.0,12.1,1.0
82.0,32.8,2.7,4.0,8.3,2.0
59.0,32.4,3.3,2.0,3.2,6.0
61.4,31.3,2.7,2.0,6.4,6.0
63.0,25.8,2.7,3.0,7.3,6.0
66.3,27.8,2.9,2.0,6.5,4.0
74.0,31.1,3.2,2.0,5.8,4.0
75.0,43.5,2.9,3.0,7.1,3.0
62.0,34.7,3.0,2.0,5.2,10.0
79.1,33.2,2.9,3.0,4.6,3.0
75.0,35.2,2.8,3.0,9.5,6.0
61.0,29.9,2.8,3.0,4.2,1.0
64.8,39.5,3.3,3.0,0.7,7.0
39.1,23.5,2.8,2.0,5.4,2.0
74.9,33.7,2.9,4.0,4.1,1.0
119.1,70.3,2.7,4.0,7.9,14.0
68.0,41.5,3.0,2.0,10.7,3.0
67.0,42.9,3.2,2.0,7.4,14.0
83.0,47.3,3.2,3.0,5.2,2.0
77.0,46.2,2.8,2.0,2.3,3.0
66.0,27.7,3.0,3.0,4.0,19.0
83.0,44.8,3.0,4.0,2.1,10.0
57.5,34.5,3.4,1.0,6.8,11.0
66.3,27.8,3.0,3.0,8.0,2.0
61.0,26.8,3.0,2.0,6.1,2.0
49.0,24.5,3.1,1.0,6.2,14.0
69.0,40.7,2.7,3.0,4.5,8.0
65.8,31.6,3.1,2.0,6.4,2.0
71.0,37.6,2.7,3.0,9.8,5.0
73.0,33.6,3.2,3.0,11.5,15.0
66.5,29.3,2.8,2.0,3.6,6.0
62.2,40.4,2.8,2.0,4.9,3.0
101.7,50.9,3.2,3.0,9.1,12.0
84.8,51.7,3.0,3.0,6.2,8.0
71.6,37.9,3.0,2.0,6.2,4.0
65.0,32.5,3.4,3.0,6.5,4.0
94.0,37.6,3.4,2.0,8.3,19.0
99.1,44.6,2.7,3.0,6.4,3.0
70.0,38.5,2.7,2.0,8.6,1.0
65.5,37.3,2.7,2.0,10.7,9.0
63.7,25.5,3.1,3.0,7.5,2.0
55.0,27.5,2.7,2.0,9.6,7.0
72.2,35.4,3.1,4.0,11.1,6.0
63.5,34.3,2.7,3.0,5.8,3.0
99.5,49.8,3.1,3.0,9.6,7.0
73.8,39.9,2.7,3.0,7.7,9.0
61.0,31.7,3.2,3.0,9.8,2.0
127.0,57.1,3.3,5.0,3.8,5.0
85.7,53.1,3.0,3.0,6.2,6.0
74.9,32.2,3.0,3.0,8.7,19.0
83.0,43.2,3.3,2.0,4.1,9.0
56.0,35.3,2.8,1.0,8.5,4.0
84.0,33.6,3.2,2.0,6.8,6.0
71.4,41.4,2.9,3.0,2.5,2.0
65.3,30.0,2.8,3.0,3.4,1.0
68.4,39.7,2.8,3.0,8.2,1.0
66.2,31.8,3.4,3.0,4.4,4.0
68.0,37.4,2.7,3.0,6.4,10.0
65.2,26.1,2.7,3.0,6.3,1.0
59.2,25.5,2.7,2.0,2.9,8.0
68.6,30.9,3.1,3.0,6.6,10.0
60.7,32.2,2.7,3.0,11.9,17.0
97.2,63.2,3.2,3.0,9.4,9.0
62.0,35.3,2.9,3.0,3.6,2.0
85.0,44.2,2.9,3.0,5.0,11.0
102.3,46.0,2.7,4.0,8.1,4.0
53.6,26.3,2.8,2.0,5.7,10.0
70.9,41.1,3.3,3.0,5.6,5.0
60.4,29.0,3.3,3.0,10.0,6.0
67.7,35.9,2.7,3.0,11.1,5.0
105.5,44.3,3.5,3.0,4.6,8.0
55.1,29.2,3.2,1.0,9.1,4.0
77.1,40.9,3.5,4.0,7.4,3.0
62.3,29.3,2.7,3.0,4.9,3.0
62.3,39.2,3.3,3.0,10.3,2.0
64.7,26.5,2.7,3.0,4.8,5.0
68.0,44.2,2.9,3.0,2.1,6.0
63.0,25.2,2.7,3.0,7.7,6.0
57.0,26.2,2.7,2.0,8.1,2.0
101.0,45.5,3.1,5.0,8.6,5.0
67.0,43.6,3.0,2.0,5.4,6.0
66.0,42.9,2.8,2.0,9.1,6.0
62.9,28.9,3.2,3.0,9.3,4.0
66.4,32.5,2.7,3.0,7.2,11.0
69.7,33.5,2.9,3.0,13.8,9.0
85.0,49.3,2.7,3.0,6.8,1.0
78.0,45.2,3.1,2.0,7.7,2.0
63.6,25.4,3.1,2.0,5.7,11.0
79.1,44.3,2.9,4.0,6.3,8.0
59.0,33.6,2.7,2.0,8.9,1.0
213.0,108.6,3.2,6.0,8.4,6.0
46.4,29.2,2.7,1.0,6.6,14.0
60.0,26.4,2.7,1.0,4.2,2.0
45.6,23.7,2.7,2.0,7.4,5.0
66.3,31.8,2.7,3.0,5.1,3.0
63.0,34.0,2.7,2.0,11.7,4.0
66.3,43.1,3.0,3.0,9.5,5.0
72.7,41.4,2.7,3.0,13.2,14.0
67.3,28.9,2.7,3.0,4.5,7.0
65.6,32.8,3.2,3.0,8.8,6.0
65.7,26.9,3.3,2.0,3.3,8.0
63.8,37.0,2.7,3.0,7.0,3.0
64.0,32.0,3.1,3.0,6.2,1.0
133.9,54.9,3.2,4.0,12.0,5.0
56.3,27.6,3.2,2.0,5.4,10.0
119.1,51.2,2.8,5.0,8.6,4.0
61.1,39.1,2.7,3.0,8.8,12.0
48.5,31.5,3.0,1.0,4.6,5.0
61.7,32.1,2.7,3.0,7.5,6.0
68.7,30.2,2.8,2.0,2.4,1.0
54.7,30.6,2.7,2.0,6.2,4.0
69.9,33.6,3.3,2.0,5.7,11.0
64.8,26.6,3.5,2.0,3.8,10.0
64.8,29.2,2.8,2.0,11.3,12.0
70.8,34.7,3.3,4.0,4.8,8.0
76.1,45.7,3.3,2.0,7.4,15.0
57.7,23.1,2.7,1.0,4.3,1.0
62.2,34.8,2.7,2.0,8.2,4.0
73.0,29.9,2.8,2.0,10.9,3.0
72.0,46.8,2.7,3.0,5.8,10.0
85.4,54.7,2.7,3.0,9.2,3.0
66.3,28.5,2.8,3.0,7.3,2.0
65.2,35.9,2.7,2.0,6.4,2.0
47.0,18.8,2.8,1.0,5.4,4.0
65.1,41.7,2.9,3.0,0.2,2.0
42.0,20.2,2.7,1.0,4.4,1.0
77.2,38.6,2.7,4.0,9.7,10.0
60.2,33.7,2.9,2.0,9.0,8.0
85.6,39.4,2.9,3.0,12.5,10.0
60.0,29.4,3.5,2.0,6.3,4.0
55.0,25.3,2.7,1.0,5.4,3.0
74.0,29.6,3.1,3.0,5.6,8.0
68.7,28.2,2.7,3.0,10.5,4.0
66.1,29.1,3.2,2.0,9.6,8.0
74.3,46.1,2.9,4.0,6.5,1.0
67.8,34.6,2.7,2.0,6.2,1.0
64.6,36.2,3.2,3.0,6.4,11.0
61.0,31.1,2.7,2.0,7.3,7.0
76.0,47.9,3.1,4.0,4.4,2.0
88.8,46.2,3.3,3.0,6.8,6.0
65.0,42.2,2.9,3.0,7.7,9.0
97.0,48.5,3.0,3.0,6.7,4.0
70.1,42.8,3.2,3.0,4.4,1.0
56.5,24.3,2.7,2.0,9.5,4.0
105.4,64.3,2.9,4.0,9.1,5.0
54.0,34.6,2.9,2.0,1.7,4.0
59.6,30.4,2.7,2.0,4.4,9.0
62.0,27.9,2.7,3.0,8.2,6.0
46.0,28.5,2.7,1.0,1.8,8.0
65.0,39.0,2.7,3.0,3.5,3.0
65.2,29.3,2.7,3.0,4.6,1.0
99.0,50.5,2.7,3.0,0.2,8.0
65.0,37.7,2.9,3.0,0.0,7.0
68.9,30.3,3.2,3.0,5.6,17.0
63.0,25.8,2.8,3.0,5.1,0.0
53.0,32.9,3.0,2.0,8.5,2.0
63.2,28.4,2.9,2.0,5.8,13.0
90.5,57.0,2.8,2.0,2.5,0.0
65.6,29.5,2.7,2.0,8.6,2.0
92.0,37.7,3.1,3.0,6.1,5.0
70.7,36.8,2.7,3.0,8.8,15.0
68.2,38.2,2.8,2.0,5.5,2.0
56.0,30.8,2.9,1.0,7.5,9.0
82.2,41.1,2.7,4.0,3.8,9.0
83.0,46.5,3.2,3.0,4.9,6.0
62.0,26.7,3.0,2.0,6.3,2.0
46.1,27.2,2.7,2.0,7.3,0.0
102.6,59.5,3.2,3.0,7.8,0.0
79.3,38.1,2.7,4.0,9.8,5.0
80.4,37.0,3.1,2.0,0.5,9.0
69.3,35.3,2.9,3.0,4.5,1.0
65.0,42.2,3.2,2.0,6.7,11.0
66.7,28.7,2.7,3.0,4.2,4.0
55.6,32.8,2.7,2.0,7.3,9.0
56.5,31.1,3.0,2.0,2.6,6.0
72.0,42.5,2.8,4.0,7.1,3.0
86.0,41.3,3.1,3.0,4.5,8.0
69.6,41.1,2.7,3.0,7.1,4.0
67.5,35.8,3.0,2.0,7.8,4.0
123.6,74.2,2.7,4.0,9.8,6.0
152.7,76.3,2.8,5.0,6.1,13.0
67.1,30.9,2.7,3.0,7.2,5.0
68.2,40.9,3.1,3.0,8.4,6.0
55.3,23.2,2.9,2.0,3.6,2.0
77.1,33.9,2.8,2.0,7.2,6.0
62.2,26.7,2.8,2.0,4.2,2.0
64.3,35.4,2.7,2.0,11.5,2.0
59.0,27.1,2.8,2.0,8.0,13.0
60.0,36.0,2.7,1.0,5.0,3.0
60.0,36.0,2.8,2.0,1.7,3.0
55.9,24.6,3.2,2.0,5.2,8.0
45.1,21.6,2.8,1.0,6.2,3.0
60.8,35.3,2.8,2.0,7.3,8.0
65.7,42.7,2.8,3.0,7.2,2.0
67.3,31.0,2.9,2.0,8.8,8.0
72.4,44.9,2.7,3.0,4.3,1.0
67.0,40.9,3.2,2.0,5.1,10.0
64.0,29.4,3.1,2.0,2.4,8.0
