score,duration,promo,robocats,label
2,1.36,0,0,1
4,9.45,0,1,4
0,1.02,0,0,1
0,0.32,0,0,1
4,1.72,0,1,2
4,0.35,0,0,2
10,0.13,1,0,0
9,0.52,1,0,0
0,0.53,0,0,1
0,0.23,0,0,1
7,0.03,1,0,2
8,0.16,1,0,0
4,0.77,0,0,2
10,0.64,1,0,0
1,0.16,0,0,1
0,0.64,0,0,1
0,0.11,0,0,1
1,0.11,0,0,1
10,0.23,1,0,0
4,1.46,0,0,2
2,0.81,0,0,1
5,0.08,0,0,2
4,0.02,0,0,2
10,0.18,0,0,0
9,0.25,1,0,0
9,0.57,1,0,0
4,0.13,0,0,2
10,0.27,1,0,0
9,0.13,1,0,0
1,0.12,0,0,1
6,0.29,1,0,2
2,0.72,0,0,1
4,0.04,0,0,2
4,0.66,0,0,2
5,0.37,0,0,2
7,0.18,1,0,2
10,0.53,1,0,0
0,0.27,0,0,1
6,0.5,0,0,2
6,2.08,1,0,2
0,0.16,0,0,1
10,0.95,1,0,0
5,0.74,0,0,2
0,0.23,0,0,1
1,0.39,0,1,1
4,0.27,0,0,2
9,0.62,0,1,0
0,3.07,0,1,1
6,0.59,1,0,2
7,0.04,0,1,2
7,5.63,0,1,2
0,0.09,0,0,1
8,0.76,0,0,0
0,0.76,0,0,1
6,3.38,0,1,2
10,0.56,1,0,0
0,1.17,0,0,1
4,0.47,0,0,2
3,0.39,0,0,1
0,3.51,0,1,1
8,0.23,1,0,0
8,0.53,1,0,0
5,0.11,0,0,2
2,0.28,0,0,1
3,0.79,0,0,1
10,7.26,1,10,4
6,0.4,1,0,2
0,0.81,0,0,1
2,1.24,0,1,1
0,1.24,0,0,1
0,0.08,0,0,1
10,1.07,1,0,0
6,1.35,0,1,2
8,0.68,1,0,0
7,0.04,0,0,2
10,0.37,1,0,0
0,0.12,0,0,1
10,0.08,0,0,0
6,0.87,1,0,2
5,1.38,0,0,2
7,0.3,1,0,2
5,0.14,0,0,2
4,0.41,0,0,2
3,0.16,0,0,1
8,0.11,1,0,0
9,0.34,1,0,0
5,0.73,0,0,2
10,0.52,1,0,0
2,0.1,0,0,1
5,0.25,0,0,2
10,4.2,1,9,4
9,0.26,1,0,0
10,0.53,0,1,0
10,0.32,1,0,0
5,0.41,0,0,2
0,0.01,0,0,1
8,0.09,1,0,0
10,0.17,1,0,0
6,0.17,1,0,2
9,0.05,1,0,0
4,0.52,0,0,2
7,0.04,0,0,2
10,1.28,1,0,0
9,1.75,1,0,0
7,0.46,1,0,2
10,0.3,1,0,0
5,0.72,0,0,2
2,0.86,0,0,1
0,0.38,0,0,1
2,2.87,0,1,1
10,1.02,1,0,0
1,0.34,0,0,1
8,0.2,1,0,0
5,0.64,1,0,2
5,0.02,1,0,2
6,0.86,1,0,2
3,0.58,0,0,1
3,0.17,0,0,1
8,1.56,1,0,0
6,1.28,0,1,2
0,0.07,0,0,1
5,0.08,0,0,2
10,1.35,1,0,0
9,0.2,1,0,0
6,0.09,0,0,2
4,0.06,0,0,2
1,0.68,0,0,1
3,0.35,0,0,1
0,0.57,0,0,1
6,0.38,0,0,2
8,0.23,1,0,0
6,0.45,1,0,2
9,0.35,1,0,0
0,0.14,0,0,1
4,0.51,1,0,2
7,1.24,0,1,2
10,0.18,1,0,0
0,0.85,0,0,1
0,0.69,0,0,1
5,0.11,0,0,2
9,0.47,1,0,0
3,1.46,0,0,1
10,0.25,1,0,0
7,0.65,1,0,2
10,0.39,1,0,0
9,0.92,1,0,0
10,0.37,1,0,0
1,1.3,0,0,1
6,0.17,0,0,2
10,0.35,1,0,0
0,1.11,0,0,1
10,0.68,1,0,0
3,0.03,1,0,1
10,0.38,1,0,0
5,0.31,0,0,2
10,0.14,1,0,0
6,1.1,1,0,2
3,0.47,0,0,1
3,1.02,0,0,1
10,0.85,0,0,0
3,0.58,0,1,1
10,0.02,1,0,0
0,0.4,0,0,1
10,0.41,0,0,0
0,0.13,0,0,1
1,0.08,0,0,1
0,0.1,0,0,1
0,0.96,0,0,1
7,0.1,0,1,2
9,0.36,1,0,0
6,2.26,0,1,2
7,0.47,0,0,2
10,0.59,1,0,0
7,0.83,1,0,2
9,0.33,1,0,0
6,0.01,1,0,2
10,0.22,1,0,0
9,2.82,1,0,0
2,0.25,0,0,1
10,0.09,0,0,0
8,0.63,1,0,0
3,0.42,0,0,1
0,0.88,0,0,1
3,0.48,0,0,1
9,0.91,1,0,0
4,0.62,0,0,2
0,0.09,0,0,1
7,1.8,1,0,2
10,0.15,1,0,0
4,0.09,0,0,2
3,0.42,0,0,1
2,0.26,0,0,1
4,0.34,0,0,2
7,1.51,1,0,2
8,1.65,0,1,0
10,4.15,1,10,4
8,0.12,1,0,0
0,0.84,0,0,1
10,1.15,1,0,0
10,1.62,1,0,0
10,0.74,1,0,0
10,0.12,0,0,0
0,1.34,0,0,1
4,1.09,0,0,2
5,2.32,0,0,2
7,0.31,1,0,2
3,0.46,0,0,1
5,0.17,1,0,2
10,0.35,0,0,0
6,0.8,1,0,2
2,0.96,0,0,1
7,0.29,1,0,2
9,1.01,1,0,0
7,0.03,1,0,2
5,0.58,0,0,2
0,0.21,0,0,1
5,4.21,0,1,2
1,1.07,0,0,1
8,0.57,0,1,0
10,0.02,1,0,0
9,1.76,0,1,0
10,0.25,1,0,0
6,0.93,1,0,2
0,0.03,0,0,1
8,0.55,1,0,0
8,0.33,1,0,0
0,0.04,0,0,1
9,0.18,1,0,0
1,1.11,0,0,1
10,1.68,1,0,0
5,0.68,0,0,2
0,0.16,0,0,1
0,0.3,0,0,1
0,1.71,0,0,1
9,0.19,0,0,0
5,0.18,1,0,2
8,0.86,0,1,0
1,0.64,0,0,1
4,0.88,0,0,2
0,0.56,0,0,1
2,0.49,0,0,1
2,0.55,0,0,1
10,0.26,1,0,0
8,0.24,1,0,0
0,0.65,0,0,1
2,0.21,0,0,1
10,0.48,1,0,0
9,0.08,1,0,0
3,0.06,0,0,1
2,0.58,0,0,1
4,0.67,0,1,2
8,1.26,1,0,0
10,0.21,1,0,0
6,0.34,0,0,2
2,0.21,1,0,1
10,9.73,1,8,4
8,0.25,1,0,0
8,0.3,1,0,0
6,0.41,0,0,2
4,0.38,0,0,2
9,0.02,1,0,0
8,0.85,1,0,0
7,0.15,1,0,2
7,1.03,1,0,2
10,1.7,1,0,0
10,0.82,1,0,0
1,0.78,0,0,1
5,2.87,0,1,2
0,0.82,0,0,1
5,0.32,0,0,2
10,0.87,1,0,0
5,0.16,0,0,2
5,0.87,0,1,2
6,0.35,1,0,2
0,0.02,0,0,1
10,0.96,1,0,0
10,0.18,1,0,0
0,0.05,0,0,1
7,0.34,0,0,2
10,0.45,1,0,0
0,0.09,0,0,1
10,0.25,1,0,0
10,0.38,1,0,0
6,0.0,1,0,2
4,0.6,0,0,2
3,0.29,0,0,1
10,2.83,0,1,0
8,0.36,1,0,0
7,0.35,1,0,2
0,0.04,0,0,1
10,0.0,1,0,0
10,2.02,1,0,0
6,0.09,1,0,2
0,0.15,0,0,1
2,1.75,0,0,1
10,0.42,1,0,0
5,0.06,1,0,2
9,0.22,1,0,0
2,0.45,1,0,1
0,1.13,0,0,1
1,0.35,0,0,1
7,0.64,1,0,2
9,0.12,1,0,0
1,0.14,0,1,1
10,0.28,1,0,0
5,2.81,0,1,2
0,0.02,0,0,1
10,0.42,1,0,0
5,0.03,1,0,2
7,0.08,1,0,2
6,0.86,1,0,2
8,0.23,0,0,0
6,1.39,1,0,2
6,0.29,0,0,2
0,0.75,0,0,1
3,1.26,0,1,1
4,0.32,0,0,2
9,0.42,1,0,0
3,0.3,1,0,1
6,0.17,0,0,2
7,0.32,1,0,2
8,5.86,0,1,0
10,0.68,1,0,0
8,0.04,1,0,0
9,1.01,0,0,0
1,0.18,0,0,1
0,0.9,0,0,1
4,0.18,1,0,2
3,0.62,0,0,1
7,0.13,1,0,2
5,0.8,1,0,2
2,0.14,0,0,1
6,0.12,1,0,2
2,0.2,0,0,1
8,0.35,1,0,0
0,0.57,0,1,1
5,0.99,0,0,2
1,0.84,0,0,1
1,0.31,0,0,1
5,0.81,0,0,2
7,0.44,1,0,2
0,0.09,0,0,1
5,0.63,0,0,2
0,0.18,0,0,1
1,0.2,0,0,1
9,0.11,1,0,0
9,0.63,1,0,0
2,0.28,0,0,1
2,0.02,0,0,1
5,0.52,0,0,2
3,0.09,0,0,1
2,0.4,0,0,1
5,0.04,0,0,2
6,1.35,1,0,2
9,0.08,1,0,0
2,0.11,0,0,1
10,0.45,1,0,0
6,0.26,1,0,2
0,0.04,0,0,1
3,0.03,0,0,1
0,0.06,0,0,1
0,0.34,0,0,1
8,0.56,1,0,0
10,0.46,1,0,0
2,0.11,0,0,1
0,3.34,0,0,1
6,0.32,1,0,2
7,0.04,0,1,2
8,0.32,1,0,0
4,0.76,0,0,2
9,0.71,1,0,0
1,1.15,0,0,1
10,0.91,1,0,0
9,1.77,0,0,0
0,0.01,0,0,1
2,1.48,0,0,1
1,0.06,0,0,1
4,0.31,0,0,2
10,0.2,1,0,0
0,0.09,0,0,1
8,0.05,0,0,0
7,0.47,0,0,2
2,0.51,0,0,1
1,0.39,0,0,1
9,0.11,1,0,0
6,0.38,1,0,2
10,0.15,1,0,0
10,0.14,1,0,0
1,0.11,0,0,1
0,1.25,0,0,1
3,0.76,0,0,1
5,0.05,0,0,2
3,0.46,0,0,1
2,0.51,0,0,1
10,0.35,0,0,0
0,0.01,0,0,1
8,0.77,1,0,0
10,0.12,1,0,0
0,0.61,0,0,1
5,1.3,0,0,2
8,0.49,0,0,0
0,0.38,0,0,1
1,0.18,0,0,1
9,1.57,1,0,0
0,0.97,0,0,1
0,0.58,0,0,1
6,0.17,0,0,2
6,5.04,0,1,2
0,0.14,0,0,1
4,0.35,0,0,2
6,0.67,0,0,2
0,0.25,0,0,1
5,0.06,1,0,2
10,1.74,0,0,0
2,0.49,0,0,1
6,0.58,1,0,2
5,0.55,0,0,2
9,0.08,1,0,0
0,0.29,0,0,1
0,0.75,0,0,1
2,0.19,0,1,1
8,0.59,1,0,0
8,0.47,1,0,0
6,0.42,0,0,2
10,0.2,1,0,0
0,0.91,0,0,1
6,0.75,1,0,2
0,0.12,0,0,1
0,1.03,0,0,1
5,0.34,0,0,2
1,0.77,0,0,1
10,0.55,1,0,0
1,0.09,0,0,1
10,0.43,1,0,0
0,0.15,0,0,1
10,0.5,1,0,0
9,2.66,1,0,0
7,0.92,0,1,2
1,0.03,0,0,1
2,0.07,0,0,1
9,0.89,1,0,0
10,0.35,1,0,0
3,0.52,0,0,1
7,1.36,1,0,2
3,1.27,0,0,1
2,0.38,0,0,1
6,1.24,1,0,2
8,0.46,1,0,0
10,0.16,1,0,0
0,0.55,0,0,1
0,1.71,0,0,1
1,0.14,0,0,1
2,0.06,0,0,1
3,0.91,0,0,1
0,1.32,0,0,1
6,0.03,1,0,2
1,0.54,0,0,1
10,0.27,1,0,0
0,0.3,0,0,1
3,0.57,0,0,1
0,1.15,0,0,1
4,0.23,0,0,2
9,0.39,1,0,0
0,0.2,0,0,1
3,0.23,0,0,1
4,0.06,1,0,2
3,1.18,0,0,1
0,0.06,0,1,1
10,0.15,1,0,0
2,0.08,0,0,1
5,0.19,0,0,2
7,0.27,0,1,2
0,0.68,0,0,1
10,2.53,1,12,4
10,6.48,0,1,0
9,0.1,1,0,0
10,0.66,1,0,0
0,0.01,0,0,1
0,0.27,0,0,1
9,0.03,1,0,0
8,0.22,1,0,0
10,0.39,1,0,0
1,0.0,0,0,1
8,0.16,1,0,0
10,0.27,1,0,0
4,0.27,0,0,2
0,0.62,0,0,1
2,0.71,1,0,1
10,1.64,0,0,0
8,0.02,0,0,0
0,0.78,0,0,1
0,0.78,0,0,1
8,0.13,1,0,0
6,2.5,0,1,2
9,1.19,1,0,0
0,0.23,0,0,1
10,0.97,1,0,0
10,0.24,1,0,0
10,0.06,1,0,0
10,2.24,1,9,4
0,0.54,0,9,1
6,0.17,1,0,2
2,1.28,1,0,1
8,0.52,1,0,0
6,0.0,0,0,2
5,0.23,0,1,2
0,0.2,0,0,1
3,0.8,0,0,1
4,0.04,0,0,2
10,22.69,1,14,4
10,0.79,1,0,0
7,3.32,0,1,2
0,0.78,0,0,1
10,0.96,1,0,0
3,0.69,0,0,1
10,1.37,1,0,0
0,0.76,0,0,1
10,0.34,1,0,0
7,0.29,0,0,2
9,1.74,1,0,0
4,0.68,1,0,2
2,0.96,0,0,1
8,0.13,0,1,0
2,0.03,0,0,1
3,0.18,0,0,1
6,0.06,0,1,2
10,0.78,1,0,0
1,0.02,0,0,1
9,0.55,1,0,0
5,0.37,0,0,2
3,0.67,0,1,1
6,0.97,1,0,2
3,0.26,0,0,1
9,0.33,1,0,0
2,0.7,0,15,4
8,0.44,1,0,0
0,1.16,0,0,1
0,2.23,0,0,1
2,1.13,0,0,1
7,0.73,0,0,2
10,0.27,0,0,0
9,0.18,1,0,0
6,0.03,0,0,2
0,0.02,0,0,1
10,0.16,1,0,0
8,0.16,1,0,0
4,1.02,0,0,2
0,0.08,0,0,1
8,0.77,0,1,0
9,0.12,1,0,0
0,0.36,0,0,1
0,0.97,0,0,1
0,0.5,0,0,1
8,0.57,1,0,0
10,27.87,1,6,3
2,0.09,0,0,1
0,0.08,0,0,1
10,0.14,1,0,0
0,2.34,0,0,1
8,0.01,1,0,0
5,0.49,0,0,2
6,0.74,1,0,2
1,0.88,0,0,1
1,0.67,0,0,1
0,0.89,0,0,1
4,3.41,0,1,2
10,0.12,1,0,0
9,1.01,1,0,0
9,0.0,1,0,0
3,0.56,1,0,1
3,0.16,0,0,1
4,1.93,0,0,2
10,0.53,1,0,0
5,0.34,0,0,2
0,0.36,0,0,1
3,0.67,0,0,1
9,0.03,0,0,0
0,0.44,0,0,1
7,0.26,1,0,2
1,0.52,0,0,1
0,0.9,1,0,1
7,0.71,1,0,2
6,0.99,1,0,2
10,0.31,1,0,0
10,0.59,0,0,0
8,0.53,1,0,0
1,0.19,1,0,1
4,0.1,0,0,2
6,0.87,1,0,2
5,0.44,0,1,2
4,4.5,0,1,2
6,2.17,1,0,2
5,0.18,1,0,2
10,0.77,1,0,0
5,0.38,0,0,2
0,0.21,0,0,1
7,0.1,0,0,2
6,0.34,0,0,2
1,0.14,0,0,1
0,0.46,0,0,1
9,0.32,1,0,0
3,0.69,0,0,1
0,0.91,0,0,1
0,0.21,0,0,1
3,0.1,0,0,1
1,0.46,0,0,1
8,0.08,1,0,0
7,0.34,1,0,2
8,0.35,1,0,0
5,0.31,1,0,2
0,0.32,0,0,1
0,0.03,0,0,1
10,0.66,0,0,0
0,0.84,0,0,1
10,0.25,0,0,0
9,0.28,1,0,0
2,0.24,0,0,1
8,0.11,1,0,0
10,0.98,1,0,0
0,0.35,0,0,1
1,0.07,0,0,1
10,1.27,1,0,0
0,0.11,0,0,1
0,0.32,0,0,1
5,0.31,1,0,2
7,0.19,0,0,2
4,0.01,0,0,2
3,0.14,0,0,1
10,1.2,1,0,0
5,0.25,0,0,2
8,1.35,0,0,0
9,0.55,1,0,0
0,0.43,0,0,1
10,0.59,0,0,0
8,0.06,1,0,0
1,0.46,0,0,1
1,0.01,0,0,1
10,0.59,1,0,0
6,1.31,1,0,2
8,0.97,1,0,0
2,0.59,0,0,1
4,1.09,0,1,2
10,0.23,1,0,0
10,0.22,1,0,0
3,0.21,0,0,1
10,0.15,1,0,0
10,0.04,1,0,0
4,0.1,0,0,2
2,0.77,0,0,1
4,0.71,1,0,2
0,0.31,0,0,1
10,2.07,1,0,0
9,0.75,0,0,0
4,0.19,0,0,2
3,0.23,0,0,1
4,0.54,0,1,2
10,0.57,0,0,0
5,0.64,1,0,2
8,1.11,1,0,0
1,0.39,0,0,1
9,0.24,1,0,0
1,0.17,0,0,1
1,0.1,0,0,1
0,0.36,0,0,1
8,0.01,1,0,0
3,0.04,0,0,1
8,0.26,1,0,0
0,0.1,0,0,1
1,0.76,0,0,1
4,7.34,0,1,2
5,3.84,0,1,2
10,1.89,1,0,0
10,0.02,0,0,0
4,0.08,0,0,2
0,0.8,0,0,1
10,0.06,1,0,0
2,0.06,0,0,1
7,0.98,0,0,2
9,0.07,1,0,0
2,0.04,0,0,1
10,0.09,1,0,0
6,2.26,0,1,2
2,0.38,0,0,1
10,0.34,1,0,0
8,0.08,1,0,0
1,0.51,0,0,1
0,0.13,0,0,1
1,0.74,0,0,1
10,17.79,1,8,4
7,0.62,1,0,2
7,2.51,0,1,2
10,2.57,1,0,0
9,1.84,1,0,0
10,0.07,1,0,0
0,0.0,0,0,1
0,0.37,0,0,1
7,0.35,0,0,2
1,1.93,0,1,1
3,0.23,0,0,1
1,0.6,0,0,1
0,0.43,0,0,1
1,0.24,0,0,1
0,0.56,0,0,1
4,0.02,0,0,2
10,0.27,1,0,0
6,0.06,0,0,2
4,0.7,0,0,2
9,0.37,0,0,0
10,0.32,1,0,0
2,2.45,0,1,1
10,0.54,1,0,0
10,0.02,1,0,0
6,0.01,0,0,2
4,0.64,0,0,2
5,0.13,1,0,2
1,0.73,0,0,1
7,1.22,0,1,2
0,0.33,0,0,1
8,0.15,1,0,0
7,0.6,0,1,2
10,0.89,1,0,0
0,0.62,0,0,1
8,0.06,0,0,0
10,0.01,1,0,0
8,0.05,1,0,0
0,1.74,1,0,1
4,0.02,0,0,2
6,0.01,1,0,2
7,0.08,0,0,2
1,0.37,0,0,1
0,0.03,0,0,1
8,0.21,1,0,0
4,0.19,0,0,2
9,0.63,1,0,0
4,0.16,1,0,2
2,0.13,0,0,1
10,0.21,1,0,0
3,0.38,0,0,1
10,0.45,1,0,0
10,0.38,1,0,0
7,0.12,1,0,2
8,0.31,1,0,0
1,0.02,0,0,1
0,0.61,0,0,1
1,0.76,0,0,1
6,5.16,0,1,2
7,4.33,0,1,2
0,0.76,0,0,1
0,0.54,0,0,1
10,0.3,1,0,0
2,0.15,0,1,1
10,0.78,1,0,0
2,0.03,0,0,1
4,0.63,0,0,2
4,0.34,0,0,2
4,0.2,0,0,2
0,1.63,0,0,1
9,0.13,1,0,0
4,0.63,1,0,2
3,0.29,0,0,1
3,0.89,0,0,1
3,2.07,0,0,1
0,1.1,0,0,1
10,1.28,1,0,0
0,1.39,0,0,1
7,0.44,1,0,2
7,4.78,0,1,2
4,2.47,0,1,2
0,1.62,0,0,1
3,0.26,0,0,1
8,0.47,1,0,0
0,0.45,0,0,1
10,0.56,1,0,0
1,0.06,0,0,1
10,0.27,1,0,0
5,0.0,1,0,2
10,0.11,1,0,0
4,0.29,0,0,2
6,0.47,1,0,2
7,0.11,1,0,2
3,0.28,0,0,1
0,0.69,0,0,1
3,0.26,0,0,1
7,0.04,1,0,2
8,0.59,1,0,0
8,1.16,1,0,0
4,0.51,0,0,2
10,0.19,0,0,0
3,5.33,0,1,1
7,0.17,1,0,2
0,0.17,0,0,1
5,0.12,0,0,2
0,0.37,0,0,1
6,0.39,0,0,2
4,1.03,1,0,2
8,0.27,1,0,0
6,1.14,1,0,2
2,0.09,0,0,1
4,0.05,0,0,2
0,0.44,0,0,1
9,3.66,0,1,0
2,0.15,0,0,1
0,0.0,0,0,1
0,0.67,0,0,1
10,0.7,1,0,0
3,0.11,0,0,1
10,0.41,1,0,0
6,0.19,0,0,2
0,0.38,0,0,1
0,1.35,0,0,1
0,0.01,0,0,1
1,0.91,0,0,1
10,0.89,1,0,0
10,0.15,1,0,0
10,0.81,1,0,0
0,0.08,0,0,1
2,5.61,0,1,1
8,0.15,1,0,0
6,0.35,0,0,2
0,0.14,0,0,1
4,0.26,0,0,2
1,0.23,0,0,1
3,0.73,0,0,1
2,0.14,0,0,1
10,0.75,1,0,0
7,0.12,1,0,2
5,1.54,1,0,2
10,1.01,1,0,0
8,0.85,1,0,0
5,0.18,0,0,2
8,1.48,0,1,0
2,0.18,0,0,1
8,0.31,0,0,0
9,1.18,1,0,0
2,0.19,0,0,1
0,0.05,0,0,1
6,0.41,0,0,2
4,0.19,0,0,2
10,21.1,1,9,4
5,0.03,0,0,2
0,1.07,0,0,1
10,0.27,1,0,0
8,0.53,0,1,0
10,0.21,1,0,0
1,1.18,0,0,1
9,1.16,1,0,0
10,0.82,1,0,0
10,0.16,1,0,0
4,0.62,0,0,2
1,0.03,0,0,1
5,0.32,1,0,2
4,0.26,1,0,2
0,0.67,0,0,1
6,0.56,0,0,2
4,0.14,1,0,2
8,1.4,1,0,0
0,0.56,0,0,1
3,0.24,0,0,1
0,0.43,0,0,1
3,0.76,0,0,1
7,1.15,1,0,2
3,0.08,0,0,1
4,0.05,0,0,2
10,1.09,1,0,0
9,0.51,1,0,0
7,0.8,1,0,2
3,0.32,0,0,1
7,0.67,1,0,2
8,1.18,1,0,0
10,0.76,1,0,0
5,0.84,0,0,2
10,0.02,1,0,0
4,0.29,0,0,2
6,2.53,0,1,2
10,0.44,1,0,0
4,1.01,0,0,2
5,1.11,0,0,2
8,1.06,0,1,0
8,0.99,1,0,0
2,0.06,0,0,1
0,0.02,0,0,1
8,0.06,1,0,0
2,0.02,0,0,1
8,0.44,1,0,0
6,0.37,1,0,2
0,0.25,0,0,1
10,0.3,0,0,0
10,0.39,1,0,0
10,0.06,1,0,0
7,0.07,1,0,2
6,1.13,1,0,2
9,1.15,1,0,0
6,0.82,0,0,2
0,1.25,0,0,1
5,0.02,1,0,2
4,0.6,0,0,2
10,1.14,1,0,0
2,1.75,0,0,1
7,0.66,1,0,2
0,0.54,0,0,1
8,1.95,0,1,0
10,0.19,1,0,0
10,0.12,1,0,0
9,0.5,1,0,0
10,0.02,1,0,0
10,1.72,0,0,0
10,7.33,0,1,0
2,1.22,0,0,1
1,0.24,0,0,1
10,0.08,1,0,0
10,0.29,1,0,0
2,0.64,0,0,1
3,0.08,0,0,1
9,0.45,1,0,0
5,0.01,1,0,2
8,0.45,1,0,0
9,1.64,0,0,0
9,2.43,0,1,0
0,1.01,0,0,1
2,1.08,0,1,1
10,0.26,1,0,0
0,0.16,0,0,1
1,0.44,0,0,1
0,0.7,0,0,1
9,1.46,1,0,0
0,0.5,0,0,1
1,0.1,0,0,1
4,0.77,0,0,2
0,0.1,0,0,1
6,0.16,0,0,2
10,0.59,1,0,0
10,0.2,1,0,0
0,0.73,0,0,1
1,0.14,0,0,1
0,2.55,0,0,1
10,0.2,0,1,0
2,0.35,0,1,1
3,0.88,0,0,1
2,1.76,0,0,1
10,0.07,1,0,0
5,0.72,0,0,2
10,0.6,1,0,0
10,0.28,0,0,0
9,0.08,0,1,0
5,0.7,0,0,2
6,0.18,0,0,2
0,0.72,0,0,1
5,0.52,1,0,2
6,0.25,1,0,2
10,0.71,0,0,0
10,8.56,0,1,0
4,0.67,0,0,2
10,0.61,1,0,0
7,2.25,0,0,2
0,0.52,0,0,1
10,1.59,1,0,0
0,1.01,0,0,1
10,0.26,1,0,0
5,0.3,0,0,2
0,0.4,0,0,1
2,1.04,0,0,1
7,0.68,1,0,2
10,0.53,1,0,0
2,0.13,0,0,1
2,0.33,0,0,1
5,0.52,0,1,2
6,0.64,0,1,2
0,0.52,0,0,1
9,0.11,1,0,0
4,0.08,0,0,2
4,0.29,0,0,2
9,0.83,1,0,0
9,0.66,1,0,0
0,0.61,0,0,1
10,0.87,0,0,0
6,0.82,0,0,2
1,0.65,0,0,1
10,0.99,1,0,0
8,0.22,1,0,0
3,5.68,0,1,1
4,0.03,0,0,2
0,0.58,0,0,1
9,0.02,1,0,0
4,0.3,0,0,2
9,0.07,1,0,0
4,0.41,0,0,2
10,0.54,1,0,0
9,2.71,1,0,0
9,0.2,1,0,0
0,0.19,0,0,1
1,0.01,0,0,1
2,0.1,0,0,1
3,0.03,0,0,1
6,0.69,1,0,2
10,1.55,1,0,0
10,1.18,1,0,0
4,0.14,0,0,2
8,0.05,1,0,0
7,0.46,0,0,2
10,0.13,1,0,0
9,0.28,1,0,0
9,1.86,0,1,0
1,0.05,0,0,1
0,0.21,0,0,1
10,0.03,1,0,0
10,0.19,1,0,0
10,1.04,1,0,0
9,0.29,1,0,0
6,1.3,1,0,2
10,0.14,0,0,0
5,0.13,0,0,2
10,2.82,1,0,0
0,0.4,0,0,1
10,0.02,1,0,0
10,0.25,1,0,0
6,0.44,0,0,2
10,0.86,1,0,0
2,0.58,0,0,1
6,0.8,0,0,2
0,0.83,0,0,1
1,0.17,0,0,1
8,1.19,1,0,0
0,1.96,0,13,4
5,1.09,0,0,2
10,0.11,1,0,0
10,0.33,1,0,0
2,0.87,0,0,1
6,0.27,1,0,2
10,8.09,0,1,0
5,1.69,0,1,2
0,0.18,0,0,1
10,0.87,1,0,0
9,0.52,0,0,0
4,0.22,0,0,2
8,0.74,1,0,0
1,1.16,0,0,1
5,0.13,0,0,2
9,0.57,1,0,0
5,0.96,0,1,2
7,0.2,0,0,2
0,0.19,0,0,1
0,0.35,0,0,1
3,0.71,0,0,1
10,0.11,1,0,0
4,1.39,0,0,2
9,0.28,1,0,0
5,0.1,0,0,2
7,0.1,0,0,2
0,0.73,0,0,1
0,1.5,0,0,1
0,0.13,0,0,1
10,0.07,0,0,0
4,0.37,0,0,2
1,0.75,0,1,1
10,2.14,1,0,0
10,0.29,1,0,0
0,0.44,0,0,1
4,0.18,0,0,2
4,0.2,0,0,2
10,0.61,1,0,0
0,0.85,0,0,1
2,0.04,0,0,1
6,0.16,1,0,2
9,0.59,1,0,0
8,0.15,1,0,0
10,0.84,0,0,0
10,0.17,1,0,0
2,0.23,0,0,1
7,0.14,0,0,2
0,0.14,0,0,1
4,0.1,0,0,2
2,0.04,0,0,1
1,0.17,0,9,1
7,0.01,1,0,2
10,0.91,1,0,0
5,1.76,0,0,2
2,0.11,1,0,1
1,0.06,0,0,1
3,0.4,0,0,1
0,0.39,0,0,1
0,0.01,0,0,1
0,0.33,0,0,1
0,0.06,0,0,1
2,0.76,0,0,1
10,0.03,1,0,0
9,0.85,1,0,0
4,0.63,1,0,2
4,0.04,0,0,2
7,0.93,1,0,2
10,1.13,1,0,0
10,0.21,1,0,0
10,0.92,1,0,0
9,0.06,1,0,0
10,0.08,0,0,0
0,0.08,0,0,1
3,1.77,0,1,1
0,0.23,0,0,1
10,0.71,1,0,0
0,0.35,0,0,1
7,0.0,1,0,2
0,0.18,0,0,1
9,0.79,1,0,0
0,0.09,0,0,1
4,0.58,0,0,2
6,0.81,1,0,2
4,0.06,0,0,2
10,11.16,0,1,4
7,0.93,1,0,2
8,0.93,0,0,0
10,0.22,1,0,0
10,1.48,1,10,4
10,1.09,1,0,0
8,0.46,1,0,0
8,0.21,1,0,0
9,0.55,1,0,0
9,0.01,1,0,0
10,1.77,1,0,0
6,5.55,0,1,2
5,0.57,0,0,2
8,1.08,1,0,0
5,0.2,1,0,2
10,0.17,1,0,0
10,2.52,1,0,0
5,0.58,0,0,2
5,0.04,0,0,2
8,1.96,1,0,0
0,0.07,0,0,1
0,0.6,0,0,1
10,0.3,1,0,0
10,0.25,0,1,0
9,0.22,1,0,0
5,0.05,0,0,2
0,0.94,0,0,1
10,0.22,1,0,0
8,0.89,1,0,0
2,0.46,0,0,1
6,0.39,1,0,2
1,0.42,0,0,1
10,0.86,1,0,0
2,0.71,0,0,1
9,0.12,1,0,0
2,0.95,0,0,1
3,0.18,0,0,1
0,0.26,0,0,1
9,0.08,1,0,0
2,0.28,0,0,1
10,0.07,1,0,0
9,0.4,1,0,0
4,2.24,0,0,2
9,1.69,1,0,0
2,0.38,0,0,1
7,0.05,0,0,2
7,0.22,0,0,2
10,0.39,1,0,0
5,0.51,0,0,2
0,0.2,0,0,1
1,0.53,0,0,1
0,0.43,0,0,1
4,0.0,0,0,2
6,0.04,1,0,2
0,0.09,0,0,1
10,0.07,1,0,0
7,1.77,1,0,2
6,0.35,1,0,2
10,0.01,1,0,0
