total_area,living_area,ceil_height,rooms_number,city_center_distance,years_after_repair,building_type,parking_place,price
67.5,31.1,2.8,3.0,4.3,7.0,монолитно-каркасный,нет,4836000.0
78.1,35.1,3.4,4.0,0.5,5.0,кирпич,да,5532700.0
55.9,26.3,2.9,2.0,6.5,2.0,кирпич,да,2996980.0
73.0,43.1,3.3,4.0,9.8,4.0,жб панель,да,5143200.0
87.0,54.8,2.7,3.0,5.2,6.0,монолитно-каркасный,да,4969400.0
54.4,26.1,3.4,1.0,5.6,5.0,жб панель,нет,2582080.0
119.7,53.9,3.2,4.0,12.5,11.0,кирпич,нет,5176670.0
50.5,29.3,2.8,2.0,10.0,4.0,монолитно-каркасный,да,3483050.0
48.5,31.5,2.7,1.0,4.2,11.0,жб панель,да,2869300.0
65.8,39.5,2.7,3.0,0.6,1.0,монолитно-каркасный,да,3988040.0
65.8,29.0,2.7,3.0,4.2,4.0,кирпич,да,4827480.0
71.0,44.7,3.1,4.0,4.4,13.0,жб панель,да,4367600.0
47.3,18.9,2.8,1.0,7.6,2.0,жб панель,нет,2030160.0
65.0,34.5,3.2,2.0,5.1,2.0,монолитно-каркасный,нет,3170500.0
61.0,39.0,3.0,2.0,4.1,2.0,монолитно-каркасный,да,3675400.0
63.0,34.0,2.7,3.0,9.9,5.0,монолитно-каркасный,нет,3285000.0
57.5,26.4,3.0,2.0,9.3,3.0,кирпич,нет,4391250.0
51.0,32.6,2.7,2.0,6.5,2.0,кирпич,да,3120000.0
55.0,24.2,3.5,1.0,2.3,7.0,монолитно-каркасный,да,2447500.0
66.1,27.8,2.8,2.0,2.8,0.0,кирпич,да,3613280.0
60.8,26.8,2.7,2.0,6.4,2.0,жб панель,нет,4680960.0
64.5,39.3,3.1,2.0,5.5,0.0,жб панель,да,3289950.0
85.4,47.8,2.7,3.0,10.1,5.0,жб панель,да,5434520.0
79.7,46.2,3.0,3.0,5.2,1.0,кирпич,нет,5581400.0
84.6,34.7,2.8,3.0,9.3,2.0,жб панель,да,4587560.0
65.0,34.5,2.9,3.0,7.0,9.0,жб панель,да,4164500.0
66.0,37.0,3.3,3.0,7.3,3.0,жб панель,да,4799400.0
63.8,37.0,2.7,3.0,7.0,3.0,жб панель,нет,4136780.0
69.0,40.7,2.7,3.0,4.5,8.0,кирпич,нет,4756400.0
39.8,16.3,2.7,1.0,8.7,4.0,кирпич,нет,1876760.0
124.0,57.0,2.8,4.0,6.4,4.0,монолитно-каркасный,да,6985200.0
64.6,36.8,3.4,2.0,4.8,6.0,монолитно-каркасный,нет,2913699.9999999995
68.1,33.4,2.7,3.0,7.3,1.0,жб панель,да,3996860.0
64.8,26.6,3.5,2.0,3.8,10.0,монолитно-каркасный,нет,3366880.0
58.7,29.4,2.8,1.0,2.7,2.0,монолитно-каркасный,нет,4176570.0
59.2,28.4,3.2,2.0,5.6,16.0,монолитно-каркасный,да,3321680.0
63.6,28.0,2.7,3.0,3.4,3.0,кирпич,да,3866840.0
77.1,43.2,2.9,3.0,5.2,2.0,кирпич,да,3969130.0
67.1,30.2,3.3,3.0,7.1,5.0,кирпич,нет,3446389.9999999995
59.9,36.5,2.7,2.0,2.2,7.0,жб панель,да,3084250.0
55.7,30.1,2.9,1.0,2.6,1.0,кирпич,да,3167960.0
95.0,57.0,2.8,4.0,3.8,5.0,монолитно-каркасный,да,6170000.0
68.3,40.3,3.0,3.0,0.3,13.0,монолитно-каркасный,да,4884080.0
106.3,65.9,3.1,4.0,12.1,5.0,жб панель,да,6692720.0
61.6,27.1,2.7,3.0,6.3,1.0,монолитно-каркасный,да,4310000.0
79.3,39.6,3.3,4.0,5.3,0.0,кирпич,да,4255870.0
89.0,49.0,2.8,3.0,3.7,6.0,жб панель,нет,4939700.0
69.8,28.6,2.9,2.0,6.1,4.0,монолитно-каркасный,да,4225180.0
74.0,35.5,2.8,4.0,0.6,3.0,жб панель,нет,4790800.0
60.5,30.2,3.0,2.0,4.5,3.0,жб панель,нет,3994700.0
129.0,73.5,2.7,5.0,9.3,7.0,кирпич,нет,7439900.0
81.0,45.4,2.8,3.0,3.3,6.0,монолитно-каркасный,да,5508000.0
69.6,43.8,2.7,3.0,3.1,0.0,монолитно-каркасный,да,4111760.0
148.0,88.8,2.7,5.0,9.4,6.0,кирпич,нет,8362400.0
76.0,46.4,2.8,2.0,12.1,4.0,кирпич,нет,3543600.0
66.7,38.0,2.9,3.0,6.2,3.0,монолитно-каркасный,нет,4325280.0
36.6,20.1,2.7,1.0,10.8,9.0,монолитно-каркасный,нет,2109540.0
112.0,44.8,2.7,3.0,2.3,5.0,монолитно-каркасный,да,6135600.0
63.0,35.3,2.7,3.0,2.7,5.0,кирпич,нет,4742200.0
126.8,65.9,3.0,4.0,2.9,6.0,жб панель,нет,7568520.0
65.1,39.7,2.8,2.0,8.1,9.0,монолитно-каркасный,да,2930299.9999999995
94.8,41.7,2.9,3.0,6.3,8.0,монолитно-каркасный,нет,5612440.0
74.0,35.5,3.3,4.0,5.5,3.0,монолитно-каркасный,да,4907200.0
56.1,34.2,2.8,2.0,7.5,11.0,жб панель,нет,2430370.0
74.7,32.1,3.1,3.0,4.1,3.0,кирпич,да,5273570.0
54.2,22.8,2.7,2.0,7.1,3.0,кирпич,да,3499480.0
47.7,31.0,3.0,1.0,7.4,4.0,жб панель,да,2967520.0
62.2,28.0,2.8,2.0,6.4,9.0,монолитно-каркасный,нет,3952100.0
66.0,36.3,3.0,2.0,3.6,8.0,кирпич,да,3662000.0
104.4,61.6,2.8,5.0,6.6,2.0,монолитно-каркасный,нет,5543120.0
54.8,32.9,3.3,1.0,5.2,3.0,жб панель,нет,3147320.0
71.4,43.6,2.7,4.0,5.6,5.0,монолитно-каркасный,да,3675500.000000001
67.8,36.6,3.3,2.0,5.6,3.0,монолитно-каркасный,нет,4718340.0
113.1,52.0,2.9,4.0,6.4,3.0,жб панель,да,5615040.0
58.9,33.6,3.3,2.0,7.8,4.0,монолитно-каркасный,нет,3879760.0
59.6,35.8,2.8,2.0,5.4,3.0,кирпич,нет,3622560.0
94.0,49.8,2.7,2.0,6.8,4.0,кирпич,нет,5052800.0
61.4,34.4,3.1,3.0,7.8,12.0,жб панель,нет,3127180.0
92.5,50.9,2.8,3.0,4.8,0.0,жб панель,да,4942750.0
66.1,41.6,3.4,2.0,5.1,2.0,кирпич,да,4407860.0
78.0,37.4,2.7,2.0,4.8,11.0,монолитно-каркасный,нет,4651800.0
93.0,58.6,3.3,4.0,8.9,3.0,монолитно-каркасный,нет,5411200.0
132.2,79.3,2.7,4.0,9.2,11.0,жб панель,да,6069319.999999999
128.2,80.8,2.8,6.0,9.8,4.0,жб панель,нет,6775359.999999999
87.0,40.0,2.8,2.0,5.7,8.0,жб панель,да,4707600.0
67.0,37.5,2.8,3.0,8.6,4.0,кирпич,да,3578500.0
57.3,32.1,3.1,2.0,4.6,6.0,кирпич,да,2923620.0
57.1,36.5,2.7,2.0,6.3,2.0,монолитно-каркасный,да,4027480.0
85.2,48.6,3.3,4.0,7.7,15.0,монолитно-каркасный,нет,4297800.0
78.0,49.1,2.7,4.0,4.7,5.0,жб панель,нет,4948200.0
77.8,43.6,2.8,3.0,9.6,0.0,кирпич,да,5405760.0
62.1,31.7,3.1,3.0,6.5,0.0,кирпич,да,4683760.0
169.0,104.8,2.8,6.0,9.2,4.0,жб панель,да,9109500.0
76.0,46.4,2.7,3.0,7.6,1.0,жб панель,нет,4798800.0
67.0,34.2,3.0,3.0,1.0,6.0,монолитно-каркасный,нет,4314000.0
70.0,42.0,3.2,2.0,1.3,9.0,кирпич,да,4456000.0
67.1,40.3,2.8,3.0,7.2,15.0,кирпич,нет,2891579.9999999995
115.7,55.5,2.7,4.0,3.8,9.0,жб панель,нет,6973500.0
52.1,22.4,3.0,2.0,6.6,8.0,монолитно-каркасный,нет,2680960.0
56.1,28.1,2.7,1.0,7.4,3.0,кирпич,нет,3142090.0
53.0,32.9,3.0,2.0,8.5,2.0,кирпич,да,3655300.0
67.0,36.2,3.1,3.0,13.8,5.0,монолитно-каркасный,нет,2644800.0
80.0,36.0,3.4,3.0,8.4,3.0,монолитно-каркасный,да,4106000.0
60.0,39.0,3.2,2.0,5.2,3.0,кирпич,нет,3194000.0
98.3,53.1,2.8,3.0,5.3,2.0,жб панель,да,5038340.0
54.9,34.0,2.7,2.0,3.1,0.0,кирпич,нет,3794190.0
67.0,37.5,2.7,3.0,3.5,2.0,кирпич,нет,4720000.0
64.1,25.6,3.0,3.0,9.9,3.0,жб панель,нет,4295490.0
54.8,25.8,3.0,1.0,3.8,5.0,монолитно-каркасный,нет,2333480.0
62.1,34.8,2.9,2.0,5.9,17.0,монолитно-каркасный,да,2746370.0
63.6,29.3,2.8,3.0,3.2,5.0,кирпич,нет,3535960.0
55.6,22.8,2.9,1.0,5.4,10.0,монолитно-каркасный,да,3158040.0
69.0,40.0,2.7,3.0,3.1,7.0,монолитно-каркасный,нет,4736100.0
67.5,29.7,2.8,3.0,1.8,13.0,жб панель,да,3977250.0
108.1,67.0,2.7,4.0,7.7,2.0,кирпич,нет,5495750.0
64.7,27.2,2.7,2.0,3.0,6.0,жб панель,нет,4264360.0
48.0,22.6,3.4,2.0,6.2,2.0,жб панель,да,3686000.0
59.4,36.8,2.8,1.0,4.5,11.0,кирпич,нет,2419480.0
66.4,30.5,3.1,3.0,4.6,8.0,кирпич,нет,3264160.0000000005
156.1,71.8,2.8,4.0,3.1,8.0,жб панель,да,8150870.0
52.3,25.1,2.8,1.0,12.9,1.0,монолитно-каркасный,нет,3646790.0
53.2,33.0,3.4,1.0,4.7,5.0,жб панель,да,3067320.0
71.0,45.4,3.2,3.0,3.1,2.0,жб панель,нет,5015900.0
78.0,39.8,2.9,2.0,5.5,5.0,кирпич,да,4051600.0
46.1,23.1,3.1,1.0,1.1,10.0,кирпич,нет,2546000.0
80.0,40.0,2.8,4.0,5.4,7.0,кирпич,да,4524000.0
71.2,41.3,3.0,3.0,5.5,9.0,кирпич,да,4143120.0
151.7,89.5,2.8,6.0,6.1,2.0,жб панель,нет,8250640.0
68.0,27.2,3.4,3.0,9.1,0.0,жб панель,нет,5426800.0
185.8,109.6,3.3,6.0,7.4,9.0,кирпич,да,10606220.0
64.8,31.8,2.9,2.0,12.3,10.0,монолитно-каркасный,да,2873680.0
62.0,27.9,3.4,3.0,11.1,4.0,монолитно-каркасный,нет,3589000.0
70.4,43.6,2.8,3.0,7.3,12.0,жб панель,нет,2859680.0000000005
144.2,62.0,3.3,6.0,4.3,15.0,монолитно-каркасный,да,7207299.999999999
99.8,55.9,2.7,2.0,10.4,12.0,жб панель,нет,4940120.0
67.0,33.5,2.8,2.0,9.0,3.0,кирпич,да,3388700.0
68.0,39.4,3.0,3.0,6.6,3.0,жб панель,нет,4564400.0
56.0,31.9,3.1,2.0,7.4,3.0,монолитно-каркасный,да,3570000.0
83.0,43.2,3.3,2.0,4.1,9.0,жб панель,да,4817400.0
127.3,58.6,2.9,4.0,6.4,5.0,кирпич,нет,6621560.0
66.3,34.5,2.7,2.0,8.4,17.0,жб панель,да,3889250.0
65.0,29.9,3.1,3.0,8.5,14.0,монолитно-каркасный,нет,3110500.0
154.7,71.2,2.7,6.0,7.1,9.0,жб панель,да,8695680.0
84.3,51.4,3.0,2.0,7.6,6.0,жб панель,нет,5443940.0
61.3,37.4,2.8,3.0,5.6,7.0,кирпич,нет,3522150.0
65.4,41.2,3.3,3.0,6.9,4.0,кирпич,нет,4128600.000000001
98.0,43.1,2.8,3.0,12.2,9.0,монолитно-каркасный,нет,5109000.0
69.3,42.3,2.8,3.0,5.6,4.0,жб панель,да,4560890.0
138.5,76.2,2.7,5.0,3.4,3.0,кирпич,нет,8746900.0
70.4,43.6,3.0,4.0,4.4,2.0,кирпич,нет,5167040.0
137.1,68.5,2.7,5.0,8.3,4.0,жб панель,да,7802760.0
67.3,34.3,3.3,2.0,4.5,9.0,жб панель,нет,3259940.0
62.7,32.6,2.8,2.0,5.8,4.0,жб панель,да,4564220.0
82.0,50.8,3.1,4.0,4.2,10.0,жб панель,нет,5138400.0
58.0,30.7,3.0,2.0,4.7,7.0,кирпич,нет,2871400.0
58.1,34.3,2.7,1.0,6.7,4.0,кирпич,да,3365220.0
55.7,36.2,2.8,2.0,3.9,1.0,кирпич,нет,3626690.0
54.0,34.6,2.8,1.0,4.7,8.0,монолитно-каркасный,да,2997000.0
67.7,43.3,2.7,3.0,6.7,3.0,кирпич,нет,3122130.0
68.0,34.0,3.2,2.0,8.5,3.0,жб панель,нет,4894800.0
53.5,25.7,2.8,1.0,10.3,2.0,монолитно-каркасный,да,2173000.0
59.6,31.6,3.1,1.0,5.5,4.0,монолитно-каркасный,нет,3458520.0
101.0,64.6,3.3,3.0,7.2,9.0,монолитно-каркасный,нет,5245900.0
69.5,28.5,2.8,3.0,6.5,6.0,жб панель,нет,4272700.0
42.0,16.8,2.7,2.0,0.6,8.0,кирпич,да,2755200.0
62.5,37.5,2.8,2.0,6.1,4.0,жб панель,да,3521250.0
157.9,94.7,2.8,5.0,4.3,4.0,кирпич,нет,8942940.0
58.0,34.2,2.9,1.0,1.3,1.0,кирпич,да,3722600.0
75.0,39.8,3.3,3.0,7.9,2.0,кирпич,нет,4312500.0
81.3,37.4,2.8,3.0,3.3,5.0,кирпич,да,5634180.0
46.6,19.6,2.7,2.0,7.0,2.0,кирпич,да,2953960.0
79.0,32.4,3.0,3.0,6.4,5.0,кирпич,да,4527900.0
121.9,78.0,3.0,5.0,4.6,6.0,кирпич,нет,6421440.0
92.5,47.2,3.1,4.0,10.2,3.0,жб панель,да,6243250.0
63.3,34.8,3.1,3.0,2.4,10.0,монолитно-каркасный,нет,2815710.0
59.5,29.8,2.9,1.0,9.2,4.0,монолитно-каркасный,да,4066050.0
67.0,27.5,2.7,3.0,12.2,4.0,монолитно-каркасный,нет,3715200.0
110.0,55.0,3.0,4.0,9.6,4.0,монолитно-каркасный,да,5498000.0
63.3,29.1,3.3,3.0,6.9,8.0,кирпич,да,3554700.0
90.1,51.4,2.9,4.0,7.7,11.0,кирпич,да,4773220.0
70.8,34.0,2.8,4.0,3.4,19.0,жб панель,да,3594880.0
50.5,32.8,2.7,1.0,5.8,5.0,жб панель,да,1968100.0
48.0,26.4,2.8,1.0,4.8,16.0,монолитно-каркасный,да,1611600.0
59.9,36.5,2.8,2.0,5.5,7.0,монолитно-каркасный,нет,2654450.0
66.0,34.3,2.7,2.0,9.9,3.0,кирпич,да,2960000.0
84.0,42.8,3.3,3.0,9.7,10.0,кирпич,да,4415600.0
60.0,30.6,2.9,2.0,4.8,16.0,жб панель,да,3702000.0
75.0,48.0,2.9,3.0,4.3,3.0,монолитно-каркасный,нет,4347500.0
70.0,37.8,2.7,2.0,7.5,3.0,монолитно-каркасный,нет,3814000.0
56.4,25.9,2.7,2.0,5.1,9.0,кирпич,да,3359160.0
86.0,37.0,2.8,3.0,8.7,3.0,монолитно-каркасный,да,4457800.0
60.8,30.4,2.7,3.0,5.5,3.0,жб панель,да,3278000.0
61.0,27.4,3.3,2.0,8.1,8.0,кирпич,нет,2539200.0
78.4,43.1,2.9,3.0,8.4,14.0,жб панель,да,3033520.0000000005
58.1,24.4,3.3,2.0,7.2,11.0,жб панель,да,3423320.0
92.7,39.9,2.7,3.0,8.5,4.0,монолитно-каркасный,нет,5764120.0
42.4,22.9,2.7,1.0,7.7,9.0,кирпич,нет,1501120.0
88.8,46.2,3.3,3.0,6.8,6.0,монолитно-каркасный,нет,4562640.0
67.1,28.2,2.8,3.0,4.3,10.0,кирпич,нет,4844830.0
66.9,40.8,3.1,3.0,7.3,7.0,монолитно-каркасный,да,4369780.0
67.2,30.9,2.7,2.0,4.1,9.0,кирпич,да,4266640.0
62.3,39.9,2.7,3.0,2.5,3.0,жб панель,да,3338000.0
74.8,40.4,3.1,4.0,4.2,12.0,кирпич,нет,3453760.0
98.2,44.2,3.0,4.0,0.5,2.0,монолитно-каркасный,да,5730480.0
86.0,49.0,3.4,3.0,2.5,8.0,монолитно-каркасный,да,4358600.0
59.3,36.8,2.7,2.0,6.7,3.0,жб панель,нет,2884170.0
76.0,47.9,3.1,4.0,4.4,2.0,монолитно-каркасный,да,4014400.0
68.6,37.7,2.8,2.0,9.3,10.0,жб панель,нет,3416619.9999999995
63.0,29.0,2.7,2.0,6.8,8.0,жб панель,нет,2495000.0
83.0,44.8,3.1,2.0,4.6,12.0,кирпич,да,5505200.0
71.7,29.4,3.1,3.0,2.1,2.0,жб панель,нет,4733520.0
63.0,29.0,2.8,3.0,6.4,2.0,жб панель,нет,4477100.0
65.5,34.1,3.0,3.0,7.4,0.0,монолитно-каркасный,да,3856150.0
42.6,17.9,2.8,2.0,0.8,6.0,монолитно-каркасный,да,2023980.0
69.8,32.8,3.3,2.0,9.1,7.0,монолитно-каркасный,да,3832560.0
69.0,29.7,2.7,2.0,3.8,8.0,жб панель,нет,3826100.0
52.0,22.9,2.7,1.0,6.3,3.0,кирпич,да,3267600.0
63.6,33.1,2.8,2.0,13.7,10.0,жб панель,да,2190960.0
64.8,36.3,2.8,2.0,6.3,4.0,жб панель,да,3783040.0
68.0,31.3,2.7,3.0,4.8,6.0,жб панель,да,4438400.0
74.8,40.4,3.1,3.0,6.7,3.0,жб панель,да,3750760.0
69.0,39.3,2.8,3.0,7.3,19.0,жб панель,да,4193400.0
73.0,41.6,2.8,3.0,3.7,0.0,жб панель,нет,4869000.0
65.0,29.9,2.7,2.0,3.8,4.0,кирпич,нет,3681000.0
47.0,29.6,2.9,1.0,8.5,9.0,жб панель,да,2319800.0
65.0,27.3,3.1,3.0,2.7,8.0,монолитно-каркасный,нет,4319000.0
80.9,46.9,2.8,3.0,12.1,0.0,кирпич,да,4792200.0
64.0,33.9,2.7,3.0,0.1,7.0,жб панель,да,3056800.0
66.0,42.2,3.5,3.0,6.1,3.0,монолитно-каркасный,да,3719200.0
64.2,30.8,2.7,2.0,6.6,1.0,кирпич,нет,3230520.0
97.6,47.8,3.5,3.0,1.6,4.0,жб панель,нет,5918560.0
60.0,39.0,3.5,2.0,7.5,1.0,монолитно-каркасный,нет,4060000.0
41.2,23.1,2.7,1.0,6.8,5.0,монолитно-каркасный,да,3184280.0
71.9,30.2,2.7,4.0,6.7,10.0,жб панель,да,4834500.0
53.2,24.5,2.7,1.0,9.1,6.0,кирпич,нет,3056000.0
65.2,41.7,2.8,2.0,8.5,1.0,кирпич,да,4579840.0
125.0,70.0,2.8,4.0,0.1,5.0,кирпич,да,6852500.0
66.1,29.1,3.2,2.0,9.6,8.0,кирпич,нет,4291940.0
146.0,94.9,2.8,4.0,5.2,3.0,жб панель,да,8765600.0
104.6,50.2,2.7,5.0,9.6,3.0,монолитно-каркасный,нет,6538520.0
63.7,29.9,3.0,3.0,0.4,2.0,монолитно-каркасный,да,4536120.0
67.3,41.7,2.8,3.0,4.4,1.0,жб панель,да,3152410.0
66.4,35.2,3.4,3.0,8.5,7.0,жб панель,нет,4864480.0
91.7,38.5,2.8,4.0,9.5,5.0,кирпич,нет,5329350.0
58.0,30.7,2.7,2.0,7.3,3.0,монолитно-каркасный,нет,3419800.0
71.2,46.3,2.8,4.0,2.8,19.0,кирпич,да,3318320.0
60.0,35.4,3.0,2.0,9.3,4.0,жб панель,да,3984000.0
53.0,24.9,2.8,1.0,5.4,1.0,монолитно-каркасный,да,3431900.0
67.2,32.9,3.1,3.0,3.1,5.0,монолитно-каркасный,нет,4950000.0
65.5,38.0,2.8,2.0,4.8,4.0,кирпич,нет,4029000.0
62.4,26.2,3.1,3.0,4.5,9.0,монолитно-каркасный,да,3296560.0
67.0,33.5,3.0,3.0,4.7,4.0,монолитно-каркасный,нет,3746700.0
61.6,37.0,3.1,2.0,6.6,5.0,жб панель,нет,3062000.0
34.2,13.7,2.8,1.0,0.1,8.0,монолитно-каркасный,да,1759620.0000000002
54.9,33.5,3.0,1.0,12.7,11.0,жб панель,да,2267550.0
63.6,32.4,3.0,3.0,3.1,5.0,жб панель,да,3523200.0
63.1,32.8,2.7,2.0,6.7,11.0,жб панель,нет,2950610.0
94.6,50.1,2.7,4.0,6.4,14.0,кирпич,да,4256760.0
66.6,40.0,3.4,2.0,8.4,3.0,монолитно-каркасный,да,4172700.0
63.0,40.3,2.8,2.0,7.4,2.0,жб панель,нет,3261800.0
60.3,25.9,2.7,3.0,5.1,6.0,кирпич,да,3335640.0
71.6,37.9,2.8,3.0,4.1,15.0,жб панель,да,3691720.0
67.6,37.9,2.8,3.0,0.6,7.0,кирпич,да,4411920.0
76.1,43.4,2.7,2.0,7.1,4.0,жб панель,да,4516820.0
69.3,40.9,3.0,3.0,7.2,6.0,монолитно-каркасный,нет,3388520.0
64.0,28.2,2.8,3.0,3.8,5.0,жб панель,нет,4022000.0
55.7,27.3,2.8,2.0,9.2,0.0,монолитно-каркасный,нет,2843270.0
54.0,30.2,2.7,2.0,5.2,8.0,жб панель,да,2324800.0
75.7,31.0,3.4,2.0,2.7,1.0,монолитно-каркасный,нет,4996480.0
65.0,27.3,3.2,2.0,13.3,12.0,жб панель,нет,4051500.0
62.0,26.0,2.7,2.0,2.7,7.0,кирпич,да,3752800.0
56.0,30.8,2.9,1.0,7.5,9.0,жб панель,нет,2030400.0
61.2,33.0,2.8,3.0,8.3,4.0,монолитно-каркасный,да,3286320.0
66.5,27.3,3.0,2.0,7.8,14.0,кирпич,нет,3818000.0
44.0,21.1,2.7,1.0,9.6,8.0,кирпич,да,2986400.0
74.0,31.1,2.7,3.0,7.6,1.0,монолитно-каркасный,да,3668800.0
61.8,24.7,2.7,2.0,5.4,6.0,жб панель,нет,2663840.0
63.7,31.2,2.8,2.0,1.1,1.0,кирпич,да,3982350.0
74.8,38.1,3.2,2.0,4.5,4.0,кирпич,да,4907920.0
82.0,49.2,3.4,4.0,6.8,17.0,кирпич,да,5144800.0
68.1,30.6,3.3,3.0,9.0,2.0,монолитно-каркасный,нет,3925820.0
75.0,38.2,2.7,4.0,5.1,16.0,жб панель,нет,4670000.0
60.8,30.4,2.7,2.0,7.5,1.0,кирпич,да,3308000.0
87.6,49.9,3.3,4.0,3.5,5.0,жб панель,нет,5922280.0
112.4,52.8,2.7,4.0,7.8,4.0,кирпич,нет,5939440.0
94.4,45.3,2.8,2.0,7.1,5.0,кирпич,нет,5155840.0
67.6,29.1,2.8,3.0,8.8,4.0,жб панель,да,4830800.0
61.4,28.9,2.7,3.0,6.8,8.0,жб панель,да,3220680.0
102.7,47.2,3.0,4.0,8.3,8.0,жб панель,да,4977150.0
70.2,43.5,2.7,4.0,4.0,5.0,монолитно-каркасный,нет,5037760.0
62.3,27.4,2.8,3.0,5.2,3.0,жб панель,нет,4566530.0
47.1,23.6,2.7,2.0,7.1,2.0,жб панель,да,2254260.0
50.0,32.5,2.8,1.0,8.7,3.0,монолитно-каркасный,нет,3415000.0
92.7,38.0,2.9,3.0,11.5,1.0,монолитно-каркасный,нет,4412440.0
65.0,38.4,3.0,3.0,5.7,10.0,монолитно-каркасный,да,4512500.0
66.9,42.1,3.1,3.0,3.2,7.0,монолитно-каркасный,да,4507030.0
102.5,58.4,3.4,3.0,8.5,13.0,жб панель,нет,4473000.0
67.9,38.0,2.8,3.0,5.7,9.0,кирпич,да,3170180.0000000005
63.4,39.3,2.9,3.0,5.8,2.0,жб панель,нет,3824980.0
79.9,46.3,3.1,4.0,5.7,3.0,монолитно-каркасный,да,5566060.0
75.8,48.5,2.8,3.0,5.4,8.0,монолитно-каркасный,нет,4826900.0
70.0,37.1,2.7,2.0,8.4,8.0,монолитно-каркасный,нет,3107000.0
45.5,23.2,3.4,1.0,12.6,4.0,монолитно-каркасный,да,2843500.0
55.0,24.8,2.9,1.0,5.1,3.0,монолитно-каркасный,да,3576500.0
83.1,45.7,3.0,4.0,6.8,13.0,кирпич,нет,4201200.0
66.0,26.4,2.7,3.0,6.3,4.0,монолитно-каркасный,да,4300400.0
116.0,51.0,3.1,3.0,5.7,6.0,кирпич,да,6750000.0
68.0,28.6,2.9,3.0,4.1,3.0,жб панель,нет,4919600.0
107.0,58.9,3.0,5.0,9.4,11.0,жб панель,да,5283100.0
96.5,55.0,2.8,3.0,4.4,4.0,монолитно-каркасный,да,6174900.0
73.0,40.9,2.8,3.0,5.1,17.0,жб панель,нет,3565400.0
61.0,36.6,3.0,3.0,4.1,6.0,кирпич,да,3139500.0
68.7,41.2,2.9,3.0,6.0,2.0,жб панель,нет,4921390.0
55.0,30.8,3.0,1.0,1.5,8.0,монолитно-каркасный,нет,3206500.0
67.7,35.9,3.1,2.0,1.6,1.0,жб панель,нет,4499880.0
70.6,40.9,2.7,2.0,5.3,5.0,жб панель,да,4947140.0
67.5,34.4,3.3,3.0,5.8,3.0,кирпич,да,3641250.0
63.4,31.1,2.7,2.0,1.2,4.0,монолитно-каркасный,да,3924460.0
59.0,38.4,2.9,1.0,4.4,1.0,кирпич,да,4059800.0
65.0,30.6,3.0,2.0,5.8,9.0,жб панель,да,2996000.0
92.6,46.3,2.9,4.0,6.1,2.0,монолитно-каркасный,да,5098220.0
58.0,27.3,2.7,1.0,7.2,7.0,жб панель,нет,3655200.0
51.5,20.6,2.8,2.0,4.1,17.0,жб панель,да,3369500.0
53.5,33.2,3.2,1.0,2.9,11.0,жб панель,да,2333450.0
54.5,31.6,3.3,1.0,5.3,2.0,жб панель,нет,3019900.0
112.4,61.8,3.0,4.0,9.5,1.0,жб панель,нет,7350360.0
71.2,44.9,2.9,3.0,5.8,4.0,жб панель,да,3555360.0
65.0,39.0,2.7,3.0,6.0,10.0,монолитно-каркасный,да,2911500.0
69.1,40.1,3.2,2.0,9.7,9.0,кирпич,нет,3273759.9999999995
97.7,48.9,2.7,2.0,5.8,1.0,жб панель,нет,5152000.0
64.6,42.0,2.9,2.0,0.7,6.0,жб панель,да,2955379.9999999995
